switch,arsenic,dist,assoc,educ,y,dist100,c_dist100,c_arsenic
1,0.87,66.9580001831055,1,0,1,0.6695800018310549,0.18626137612681143,-0.786930463576159
1,1.19,13.2299995422363,0,10,1,0.132299995422363,-0.3510186302818805,-0.4669304635761591
1,3.26,23.0300006866455,1,3,1,0.23030000686645502,-0.2530186188377885,1.6030695364238408
1,6.53,36.4140014648438,1,12,1,0.364140014648438,-0.11917861105580552,4.873069536423841
1,4.22,30.6189994812012,0,12,1,0.306189994812012,-0.17712863089223152,2.563069536423841
0,3.67,12.4799995422363,1,6,0,0.124799995422363,-0.35851863028188047,2.013069536423841
1,3.58,5.38800001144409,0,10,1,0.0538800001144409,-0.4294386255898026,1.923069536423841
1,3.21,7.75899982452393,0,3,1,0.07758999824523931,-0.4057286274590042,1.553069536423841
1,3.52,42.0870018005371,0,12,1,0.42087001800537105,-0.06244860769887245,1.863069536423841
1,3.32,6.3899998664856,0,12,1,0.063899998664856,-0.4194186270393875,1.6630695364238408
1,2,14.6239995956421,0,0,1,0.146239995956421,-0.3370786297478225,0.34306953642384097
1,2.89,11.2829999923706,0,8,1,0.112829999923706,-0.3704886257805375,1.233069536423841
1,3.12,11.5670003890991,0,8,1,0.115670003890991,-0.36764862181325253,1.463069536423841
1,2.13,86.0179977416992,0,6,1,0.860179977416992,0.37686135171274854,0.47306953642384086
1,1.68,9.5609998703003,0,5,1,0.095609998703003,-0.3877086270012405,0.02306953642384091
0,0.88,28.6539993286133,1,7,0,0.286539993286133,-0.1967786324181105,-0.776930463576159
1,2.69,41.0750007629395,0,5,1,0.410750007629395,-0.07256861807484849,1.033069536423841
1,3.36,41.8540000915527,0,0,1,0.418540000915527,-0.06477862478871649,1.7030695364238408
1,2.18,27.5849990844727,0,8,1,0.275849990844727,-0.2074686348595165,0.5230695364238411
0,1.36,10.4709997177124,0,0,0,0.10470999717712401,-0.3786086285271195,-0.29693046357615893
1,3.46,34.2690010070801,0,9,1,0.342690010070801,-0.14062861563344248,1.803069536423841
1,2.88,24.0979995727539,0,0,1,0.240979995727539,-0.2423386299767045,1.2230695364238409
1,2.1,10.9650001525879,0,0,1,0.10965000152587899,-0.3736686241783645,0.44306953642384106
1,2.45,5.01399993896484,0,0,1,0.0501399993896484,-0.4331786263145951,0.7930695364238411
1,2.98,32.1100006103516,0,5,1,0.32110000610351597,-0.16221861960072753,1.323069536423841
1,2.27,27.5389995574951,0,0,1,0.275389995574951,-0.20792863012929252,0.613069536423841
1,2.37,32.4620018005371,0,5,1,0.32462001800537105,-0.15869860769887245,0.7130695364238411
1,1.67,14.0430002212524,1,9,1,0.140430002212524,-0.3428886234917195,0.0130695364238409
1,2.08,11.0950002670288,0,0,1,0.110950002670288,-0.3723686230339555,0.42306953642384104
1,2.17,8.18200016021729,1,5,1,0.0818200016021729,-0.4014986241020706,0.5130695364238409
1,2.18,3.67499995231628,1,8,1,0.0367499995231628,-0.4465686261810807,0.5230695364238411
1,1.92,16.3530006408691,1,0,1,0.163530006408691,-0.31978861929555247,0.2630695364238409
1,2.61,22.6860008239746,0,0,1,0.22686000823974597,-0.2564586174644975,0.9530695364238408
1,2.03,32.1199989318848,0,5,1,0.321199989318848,-0.16211863638539548,0.3730695364238408
1,5.06,15.0799999237061,0,0,1,0.150799999237061,-0.3325186264671825,3.403069536423841
1,2.38,5.25600004196167,0,5,1,0.0525600004196167,-0.43075862528462683,0.7230695364238409
1,2.96,19.8419990539551,1,9,1,0.198419990539551,-0.2848986351646925,1.303069536423841
1,3.12,22.2900009155273,0,10,1,0.222900009155273,-0.26041861654897047,1.463069536423841
0,1.67,46.0349998474121,0,7,0,0.460349998474121,-0.022968627230122496,0.0130695364238409
1,2.39,23.8379993438721,0,0,1,0.238379993438721,-0.2449386322655225,0.7330695364238411
1,2.66,28.5790004730225,0,0,1,0.285790004730225,-0.19752862097401852,1.0030695364238411
1,3.31,20.132999420166,0,6,1,0.20132999420166,-0.28198863150258346,1.653069536423841
1,5.41,11.6929998397827,0,6,1,0.116929998397827,-0.3663886273064165,3.7530695364238413
0,2.41,25.0289993286133,1,3,0,0.250289993286133,-0.2330286324181105,0.7530695364238411
0,0.62,20.1679992675781,0,0,0,0.201679992675781,-0.2816386330284625,-1.0369304635761591
1,1.28,15.5640001296997,0,2,1,0.155640001296997,-0.3276786244072465,-0.376930463576159
1,2.04,19.0699996948242,1,4,1,0.19069999694824202,-0.2926186287560015,0.383069536423841
1,2.31,31.5270004272461,0,0,1,0.315270004272461,-0.1680486214317825,0.653069536423841
1,2.46,17.6180000305176,1,0,1,0.176180000305176,-0.3071386253990675,0.8030695364238409
0,1.92,33.6310005187988,0,0,0,0.336310005187988,-0.14700862051625552,0.2630695364238409
1,3.26,37.9790000915527,1,7,1,0.379790000915527,-0.1035286247887165,1.6030695364238408
1,1.85,28.7910003662109,1,0,1,0.287910003662109,-0.1954086220421345,0.19306953642384106
1,2.05,19.2810001373291,1,0,1,0.19281000137329102,-0.2905086243309525,0.3930695364238408
1,1.65,30.7679996490479,1,0,1,0.307679996490479,-0.1756386292137645,-0.006930463576159118
1,0.61,63.6549987792969,1,0,1,0.636549987792969,0.1532313620887255,-1.046930463576159
1,1.99,57.2859992980957,0,0,1,0.572859992980957,0.08954136727671352,0.33306953642384096
1,3.56,55.4090003967285,0,0,1,0.554090003967285,0.07077137826304153,1.903069536423841
1,1.98,45.2519989013672,0,0,1,0.452519989013672,-0.03079863669057148,0.32306953642384095
1,2.06,32.8790016174316,1,0,1,0.32879001617431597,-0.15452860952992753,0.403069536423841
1,1.7,27.0580005645752,1,5,1,0.27058000564575196,-0.21273862005849153,0.043069536423840926
1,2.02,23.8209991455078,0,0,1,0.23820999145507799,-0.2451086342491655,0.363069536423841
1,2.13,48.773998260498,1,3,1,0.48773998260497997,0.004421356900736473,0.47306953642384086
0,0.67,5.22900009155273,0,8,0,0.052290000915527296,-0.4310286247887162,-0.986930463576159
1,3.34,23.8490009307861,0,6,1,0.23849000930786102,-0.24482861639638248,1.6830695364238408
1,2.32,13.451000213623,0,4,1,0.13451000213623002,-0.34880862356801345,0.6630695364238408
1,1.88,31.2360000610352,0,5,1,0.31236000061035196,-0.17095862509389154,0.22306953642384086
0,2.82,62.3400001525879,0,0,0,0.6234000015258789,0.14008137582163543,1.1630695364238408
0,2.47,32.2649993896484,0,5,0,0.322649993896484,-0.16066863180775948,0.8130695364238412
0,2.86,41.3019981384277,0,0,0,0.413019981384277,-0.07029864431996652,1.2030695364238408
1,3.26,42.298999786377,0,5,1,0.42298999786377,-0.06032862784047349,1.6030695364238408
0,0.92,54.2309989929199,1,0,0,0.542309989929199,0.05899136422495549,-0.736930463576159
0,1.46,45.2220001220703,0,5,0,0.452220001220703,-0.031098624483540505,-0.19693046357615906
0,2.86,60.2550010681152,1,5,0,0.602550010681152,0.1192313849769085,1.2030695364238408
0,3.27,66.3239974975586,0,5,0,0.663239974975586,0.17992134927134246,1.613069536423841
0,3.45,64.7939987182617,1,5,0,0.647939987182617,0.16462136147837353,1.7930695364238411
0,4.46,37.8730010986328,0,8,0,0.37873001098632797,-0.10458861471791553,2.803069536423841
0,3.32,28.8899993896484,1,5,0,0.28889999389648396,-0.19441863180775953,1.6630695364238408
0,4.78,46.6119995117188,0,5,0,0.466119995117188,-0.017198630587055508,3.1230695364238414
0,3.86,52.7290000915527,0,0,0,0.527290000915527,0.043971375211283525,2.2030695364238406
0,2.97,58.0110015869141,0,10,0,0.580110015869141,0.09679139016489752,1.3130695364238412
0,2.72,48.076000213623,0,5,0,0.48076000213623,-0.002558623568013507,1.0630695364238412
1,3.01,40.0929985046387,0,0,1,0.400929985046387,-0.0823886406578565,1.3530695364238408
0,1.29,71.3870010375977,1,12,0,0.713870010375977,0.23055138467173347,-0.366930463576159
0,1.95,74.2730026245117,0,0,0,0.7427300262451171,0.2594114005408736,0.2930695364238409
1,5.28,50.1150016784668,0,5,1,0.501150016784668,0.017831391080424475,3.6230695364238414
1,6,70.6179962158203,0,0,1,0.706179962158203,0.2228613364539595,4.343069536423841
1,3.36,75.3219985961914,1,5,1,0.7532199859619141,0.2699013602576706,1.7030695364238408
1,2.61,59.5800018310547,0,5,1,0.595800018310547,0.11248139260630347,0.9530695364238408
1,2.39,80.6650009155273,0,0,1,0.806650009155273,0.32333138345102946,0.7330695364238411
1,1.09,44.3769989013672,0,12,1,0.44376998901367204,-0.03954863669057146,-0.566930463576159
1,3.75,33.9939994812012,0,6,1,0.339939994812012,-0.14337863089223152,2.093069536423841
1,1.24,46.5460014343262,0,0,1,0.465460014343262,-0.01785861136098149,-0.41693046357615904
0,4.74,47.7309989929199,0,5,0,0.477309989929199,-0.006008635775044513,3.0830695364238414
0,4.25,37.4459991455078,0,0,0,0.37445999145507797,-0.10885863424916553,2.593069536423841
1,1.36,20.3939990997314,0,5,1,0.203939990997314,-0.2793786347069295,-0.29693046357615893
1,3.41,30.1599998474121,1,5,1,0.301599998474121,-0.1817186272301225,1.7530695364238411
1,2.72,18.0100002288818,0,8,1,0.180100002288818,-0.3032186234154255,1.0630695364238412
1,2.6,35.4249992370605,1,7,1,0.35424999237060495,-0.12906863333363855,0.9430695364238411
0,2.64,57.6720008850098,0,0,0,0.576720008850098,0.0934013831458545,0.9830695364238411
0,3.34,82.6340026855469,0,6,0,0.826340026855469,0.34302140115122554,1.6830695364238408
1,3.28,68.5989990234375,0,10,1,0.685989990234375,0.20267136453013151,1.6230695364238408
0,3.62,113.283996582031,1,8,0,1.1328399658203099,0.6495213401160664,1.963069536423841
0,3.12,72.6760025024414,0,7,0,0.7267600250244141,0.24344139932017056,1.463069536423841
1,1.83,74.7490005493164,1,7,1,0.747490005493164,0.2641713797889205,0.17306953642384104
0,2.98,70.4219970703125,1,5,0,0.704219970703125,0.22090134499888153,1.323069536423841
0,2.79,60.2799987792969,1,5,0,0.6027999877929691,0.11948136208872556,1.133069536423841
0,2.24,22.0979995727539,0,0,0,0.22097999572753899,-0.26233862997670454,0.5830695364238412
1,1.56,54.984001159668,1,9,1,0.54984001159668,0.06652138589243645,-0.09693046357615898
1,1.35,28.625,0,10,1,0.28625,-0.1970686257042435,-0.30693046357615894
1,1.95,2.84899997711182,0,10,1,0.0284899997711182,-0.4548286259331253,0.2930695364238409
1,1.7,3.38000011444092,0,8,1,0.0338000011444092,-0.44951862455983427,0.043069536423840926
1,1.15,29.7810001373291,0,5,1,0.297810001373291,-0.1855086243309525,-0.5069304635761591
0,1.98,17.8020000457764,1,5,0,0.178020000457764,-0.3052986252464795,0.32306953642384095
1,0.96,20.201000213623,0,6,1,0.20201000213623,-0.2813086235680135,-0.6969304635761591
1,1.48,22.3990001678467,0,0,1,0.223990001678467,-0.2593286240257765,-0.17693046357615905
0,0.87,12.5249996185303,0,0,0,0.125249996185303,-0.3580686295189405,-0.786930463576159
1,0.63,140.11799621582,0,0,1,1.4011799621582,0.9178613364539565,-1.026930463576159
0,1.21,158.485000610352,0,0,0,1.5848500061035198,1.1015313803992763,-0.44693046357615906
1,2.05,150.768997192383,0,0,1,1.5076899719238301,1.0243713462195867,0.3930695364238408
0,2.96,172.522003173828,0,0,0,1.7252200317382802,1.2419014060340368,1.303069536423841
1,1.4,152.029006958008,0,0,1,1.52029006958008,1.0369714438758366,-0.2569304635761591
1,2.64,151.039001464844,0,0,1,1.5103900146484401,1.0270713889441967,0.9830695364238411
1,1.95,165.416000366211,0,0,1,1.65416000366211,1.1708413779578666,0.2930695364238409
0,5.54,167.083999633789,0,0,0,1.6708399963378902,1.1875213706336467,3.8830695364238412
1,1.12,25.5779991149902,0,0,1,0.25577999114990196,-0.22753863455434153,-0.5369304635761589
1,2.18,33.2999992370605,0,6,1,0.33299999237060496,-0.15031863333363854,0.5230695364238411
1,3.02,32.2050018310547,0,5,1,0.322050018310547,-0.16126860739369647,1.363069536423841
0,1.77,18.0480003356934,1,0,0,0.18048000335693398,-0.3028386223473095,0.11306953642384099
1,1.46,25.3059997558594,0,5,1,0.253059997558594,-0.2302586281456495,-0.19693046357615906
1,1.38,10.3039999008179,1,0,1,0.10303999900817899,-0.3802786266960645,-0.27693046357615914
1,1.63,18.1849994659424,1,0,1,0.181849994659424,-0.30146863104481947,-0.026930463576159136
1,1.33,10.1040000915527,1,0,1,0.101040000915527,-0.3822786247887165,-0.32693046357615896
0,3.48,37.5219993591309,1,5,0,0.37521999359130903,-0.10809863211293447,1.823069536423841
1,1.95,15.4169998168945,0,5,1,0.154169998168945,-0.3291486275352985,0.2930695364238409
1,0.84,4.34100008010864,0,7,1,0.043410000801086396,-0.4399086249031571,-0.8169304635761591
1,2.65,20.5669994354248,0,5,1,0.20566999435424801,-0.2776486313499955,0.9930695364238409
1,1.56,33.6790008544922,0,6,1,0.336790008544922,-0.14652861715932147,-0.09693046357615898
1,0.69,5.73400020599365,0,7,1,0.057340002059936494,-0.425978623644307,-0.9669304635761591
1,2.31,27.5189990997314,1,0,1,0.275189990997314,-0.2081286347069295,0.653069536423841
1,1.14,35.1580009460449,1,0,1,0.351580009460449,-0.13173861624379452,-0.5169304635761591
1,1.98,13.5670003890991,0,5,1,0.135670003890991,-0.3476486218132525,0.32306953642384095
1,1.82,6.30900001525879,0,10,1,0.0630900001525879,-0.42022862555165563,0.16306953642384103
0,1.09,43.5289993286133,0,6,0,0.43528999328613305,-0.04802863241811045,-0.566930463576159
1,0.56,62.4000015258789,0,7,1,0.624000015258789,0.1406813895545455,-1.096930463576159
0,2.18,20.9370002746582,0,0,0,0.209370002746582,-0.27394862295766154,0.5230695364238411
0,1.31,20.4829998016357,1,0,0,0.20482999801635698,-0.2784886276878865,-0.346930463576159
0,1.06,29.8759994506836,1,0,0,0.298759994506836,-0.1845586311974075,-0.596930463576159
0,1.25,23.1030006408691,1,0,0,0.231030006408691,-0.25228861929555246,-0.40693046357615903
0,0.87,39.8230018615723,0,0,0,0.398230018615723,-0.08508860708852051,-0.786930463576159
1,1.32,52.3569984436035,1,0,1,0.523569984436035,0.040251358731791476,-0.33693046357615897
1,1.84,48.5299987792969,1,0,1,0.485299987792969,0.0019813620887255134,0.18306953642384105
1,0.95,23.9869995117188,1,0,1,0.23986999511718798,-0.24344863058705551,-0.7069304635761591
1,1.12,44.640998840332,1,5,1,0.44640998840332,-0.036908637300923475,-0.5369304635761589
1,1.32,25.4200000762939,1,5,1,0.25420000076293897,-0.22911862494130453,-0.33693046357615897
1,0.81,63.9949989318848,1,0,1,0.6399499893188481,0.15663136361460456,-0.846930463576159
0,0.57,86.291000366211,1,0,0,0.8629100036621099,0.3795913779578664,-1.086930463576159
1,2,88.7519989013672,0,4,1,0.887519989013672,0.4042013633094285,0.34306953642384097
1,1.22,65.636001586914,0,0,1,0.6563600158691401,0.17304139016489656,-0.43693046357615906
0,1.91,95.302001953125,0,6,0,0.95302001953125,0.46970139382700654,0.2530695364238409
1,1.41,67.4919967651367,0,6,1,0.6749199676513671,0.19160134194712358,-0.2469304635761591
0,1.57,58.6339988708496,0,6,0,0.586339988708496,0.10302136300425252,-0.08693046357615897
0,1.11,58.2109985351563,0,6,0,0.582109985351563,0.0987913596473195,-0.5469304635761589
0,1.3,77.8820037841797,0,0,0,0.778820037841797,0.2955014121375535,-0.356930463576159
0,1.05,106.016998291016,0,6,0,1.0601699829101598,0.5768513572059164,-0.606930463576159
0,0.95,118.44100189209,0,7,0,1.1844100189209,0.7010913932166565,-0.7069304635761591
1,1.68,119.599998474121,1,0,1,1.19599998474121,0.7126813590369665,0.02306953642384091
1,1.26,118.359001159668,0,0,1,1.18359001159668,0.7002713858924365,-0.396930463576159
0,1.34,81.0120010375977,0,5,0,0.810120010375977,0.32680138467173353,-0.31693046357615895
1,0.83,19.6350002288818,0,5,1,0.196350002288818,-0.2869686234154255,-0.8269304635761591
1,1.07,64.3570022583008,1,10,1,0.643570022583008,0.1602513968787645,-0.586930463576159
1,1,46.8660011291504,0,5,1,0.468660011291504,-0.014658614412739523,-0.656930463576159
1,0.81,33.7799987792969,0,4,1,0.33779998779296905,-0.14551863791127445,-0.846930463576159
0,1.02,39.6469993591309,0,5,0,0.396469993591309,-0.08684863211293448,-0.636930463576159
0,0.79,23.1450004577637,1,5,0,0.231450004577637,-0.25186862112660646,-0.866930463576159
0,0.8,11.3669996261597,1,8,0,0.113669996261597,-0.3696486294426465,-0.856930463576159
1,0.91,16.6860008239746,0,7,1,0.16686000823974598,-0.31645861746449755,-0.746930463576159
0,0.83,16.4389991760254,0,7,0,0.164389991760254,-0.3189286339439895,-0.8269304635761591
0,0.98,8.02999973297119,0,0,0,0.0802999973297119,-0.4030186283745316,-0.676930463576159
1,1.24,35.9189987182617,0,8,1,0.35918998718261697,-0.12412863852162653,-0.41693046357615904
0,1.13,46.0690002441406,0,0,0,0.46069000244140595,-0.022628623262837544,-0.5269304635761591
0,0.68,222.705993652344,0,5,0,2.2270599365234403,1.7437413108191968,-0.976930463576159
0,1.56,184.078994750977,0,10,0,1.84078994750977,1.3574713218055265,-0.09693046357615898
0,1.57,131.104995727539,0,5,0,1.31104995727539,0.8277313315711465,-0.08693046357615897
1,4.42,36.201000213623,1,6,1,0.36201000213622997,-0.12130862356801353,2.763069536423841
1,1.48,42.9179992675781,1,0,1,0.42917999267578094,-0.05413863302846256,-0.17693046357615905
0,1.49,185.389999389648,0,8,0,1.8538999938964802,1.3705813681922367,-0.16693046357615904
0,1.37,41.7029991149902,1,0,0,0.41702999114990197,-0.06628863455434153,-0.2869304635761589
0,1.13,63.9010009765625,1,0,0,0.639010009765625,0.15569138406138155,-0.5269304635761591
0,1.21,33.2669982910156,1,0,0,0.332669982910156,-0.15064864279408752,-0.44693046357615906
0,1.13,21.7689990997314,1,0,0,0.21768999099731398,-0.26562863470692955,-0.5269304635761591
0,0.86,16.3209991455078,1,0,0,0.16320999145507797,-0.3201086342491655,-0.796930463576159
0,1.06,19.9869995117188,1,10,0,0.199869995117188,-0.2834486305870555,-0.596930463576159
0,0.89,53.4790000915527,1,0,0,0.534790000915527,0.05147137521128348,-0.766930463576159
0,0.95,58.5130004882813,0,0,0,0.585130004882813,0.10181137917856947,-0.7069304635761591
1,1.46,10.2419996261597,1,0,1,0.102419996261597,-0.3808986294426465,-0.19693046357615906
1,1.27,47.4710006713867,0,0,1,0.474710006713867,-0.008608618990376515,-0.386930463576159
1,1.36,73.4250030517578,0,5,1,0.734250030517578,0.2509314048133345,-0.29693046357615893
1,1.14,61.3520011901855,1,0,1,0.613520011901855,0.1302013861976115,-0.5169304635761591
0,1.37,46.5309982299805,1,0,0,0.46530998229980497,-0.01800864340443853,-0.2869304635761589
1,1.27,64.0210037231445,1,5,1,0.640210037231445,0.15689141152720149,-0.386930463576159
1,0.8,33.5839996337891,1,5,1,0.33583999633789097,-0.14747862936635253,-0.856930463576159
1,0.94,39.1469993591309,0,10,1,0.391469993591309,-0.09184863211293448,-0.7169304635761591
0,0.82,42.8390007019043,1,0,0,0.42839000701904295,-0.05492861868520055,-0.8369304635761591
1,2.42,26.7689990997314,0,16,1,0.267689990997314,-0.2156286347069295,0.7630695364238409
1,2.81,18.7000007629395,0,16,1,0.187000007629395,-0.2963186180748485,1.153069536423841
1,3.48,22.2590007781982,0,16,1,0.22259000778198199,-0.26072861792226154,1.823069536423841
1,2.32,24.3010005950928,0,16,1,0.24301000595092798,-0.24030861975331552,0.6630695364238408
1,1.85,29.3729991912842,0,16,1,0.293729991912842,-0.1895886337914015,0.19306953642384106
0,3.83,18.7600002288818,1,5,0,0.187600002288818,-0.2957186234154255,2.1730695364238413
0,1.17,22.193000793457,1,5,0,0.22193000793457,-0.2613886177696735,-0.4869304635761591
1,1.41,17.003999710083,0,0,1,0.17003999710083,-0.3132786286034135,-0.2469304635761591
0,0.57,7.80399990081787,0,0,0,0.0780399990081787,-0.4052786266960648,-1.086930463576159
1,1.93,15.0100002288818,0,0,1,0.150100002288818,-0.3332186234154255,0.2730695364238409
1,1.19,79.9440002441406,0,4,1,0.799440002441406,0.3161213767371625,-0.4669304635761591
0,0.74,43.5690002441406,0,8,0,0.435690002441406,-0.04762862326283751,-0.916930463576159
1,0.71,24.2119998931885,0,0,1,0.24211999893188502,-0.24119862677235848,-0.9469304635761591
1,0.94,11.5190000534058,0,3,1,0.115190000534058,-0.3681286251701855,-0.7169304635761591
1,1.52,40.6310005187988,1,7,1,0.406310005187988,-0.07700862051625551,-0.136930463576159
1,2.67,40.6360015869141,0,12,1,0.406360015869141,-0.0769586098351025,1.013069536423841
1,1.56,29.0359992980957,0,9,1,0.290359992980957,-0.1929586327232865,-0.09693046357615898
1,2.35,19.2649993896484,1,8,1,0.192649993896484,-0.2906686318077595,0.6930695364238411
1,2.61,32.7869987487793,1,0,1,0.32786998748779295,-0.15544863821645055,0.9530695364238408
0,1.23,33.0519981384277,1,0,0,0.33051998138427696,-0.15279864431996654,-0.42693046357615905
1,1.82,44.2150001525879,0,5,1,0.44215000152587897,-0.04116862417836453,0.16306953642384103
0,1.42,67.2480010986328,0,0,0,0.672480010986328,0.18916138528208454,-0.2369304635761591
1,0.66,17.3509998321533,1,0,1,0.173509998321533,-0.30980862738271053,-0.996930463576159
1,1.97,48.3689994812012,0,12,1,0.483689994812012,3.713691077685266e-4,0.31306953642384094
1,0.92,147.863998413086,0,0,1,1.47863998413086,0.9953213584266165,-0.736930463576159
0,2,130.873992919922,1,0,0,1.3087399291992199,0.8254213034949764,0.34306953642384097
0,0.94,9.78699970245361,0,0,0,0.0978699970245361,-0.3854486286797074,-0.7169304635761591
0,1.9,177.330993652344,1,10,0,1.7733099365234402,1.2899913108191967,0.24306953642384088
1,2.26,218.542007446289,0,10,1,2.18542007446289,1.7021014487586468,0.6030695364238408
0,1.79,307.790985107422,1,0,0,3.07790985107422,2.5945912253699763,0.133069536423841
1,3.11,272.380004882813,0,10,1,2.72380004882813,2.2404814231238865,1.4530695364238408
1,4.48,29.0069999694824,0,0,1,0.290069999694824,-0.1932486260094195,2.8230695364238416
0,0.68,26.2150001525879,0,7,0,0.26215000152587903,-0.22116862417836447,-0.976930463576159
0,2.21,35.2239990234375,0,10,0,0.352239990234375,-0.13107863546986848,0.5530695364238409
1,2.41,37.4609985351563,0,4,1,0.374609985351563,-0.10870864035268052,0.7530695364238411
1,2.25,9.57400035858154,1,7,1,0.0957400035858154,-0.3875786221184281,0.593069536423841
0,1.32,50.2459983825684,0,0,0,0.502459983825684,0.01914135812144052,-0.33693046357615897
0,0.53,15.2889995574951,0,0,0,0.152889995574951,-0.33042863012929247,-1.126930463576159
0,0.61,19.1609992980957,0,0,0,0.191609992980957,-0.2917086327232865,-1.046930463576159
0,0.64,31.1219997406006,0,5,0,0.311219997406006,-0.17209862829823752,-1.0169304635761591
0,2.5,32.9630012512207,0,5,0,0.329630012512207,-0.15368861319203647,0.843069536423841
0,0.99,30.4220008850098,0,0,0,0.30422000885009803,-0.17909861685414546,-0.666930463576159
1,3.23,40.2210006713867,0,0,1,0.402210006713867,-0.08110861899037652,1.573069536423841
1,0.78,47.1319999694824,1,12,1,0.471319999694824,-0.011998626009419477,-0.876930463576159
1,0.72,59.2760009765625,1,12,1,0.592760009765625,0.10944138406138154,-0.9369304635761591
1,0.89,31.261999130249,0,12,1,0.31261999130248996,-0.17069863440175354,-0.766930463576159
1,2.94,28.1900005340576,0,5,1,0.281900005340576,-0.20141862036366748,1.283069536423841
0,1.64,20.5440006256104,1,0,0,0.205440006256104,-0.2778786194481395,-0.016930463576159127
1,1.18,20.5820007324219,1,0,1,0.205820007324219,-0.2774986183800245,-0.4769304635761591
0,0.68,38.2610015869141,1,0,0,0.382610015869141,-0.10070860983510249,-0.976930463576159
0,1.42,48.273998260498,0,8,0,0.48273998260497997,-5.786430992635316e-4,-0.2369304635761591
0,0.69,56.5579986572266,1,5,0,0.5655799865722659,0.08226136086802244,-0.9669304635761591
0,1.97,34.7109985351563,1,12,0,0.347109985351563,-0.1362086403526805,0.31306953642384094
1,2.92,44.4329986572266,1,5,1,0.44432998657226597,-0.03898863913197753,1.263069536423841
0,0.97,90.8109970092773,0,0,0,0.90810997009277306,0.42479134438852956,-0.6869304635761591
0,2.42,83.0550003051758,1,0,0,0.830550003051758,0.34723137734751447,0.7630695364238409
1,7.48,127.387001037598,1,0,1,1.27387001037598,0.7905513846717365,5.823069536423842
0,7.28,114.690002441406,1,0,0,1.14690002441406,0.6635813987098165,5.623069536423841
0,2.04,97.5329971313477,1,0,0,0.975329971313477,0.4920113456092335,0.383069536423841
1,1.34,79.5879974365234,1,7,1,0.7958799743652339,0.31256134866099045,-0.31693046357615895
0,1.84,94.7559967041016,0,8,0,0.9475599670410161,0.4642413413367726,0.18306953642384105
0,1.94,73.3629989624023,0,5,0,0.733629989624023,0.25031136391977954,0.2830695364238409
0,1.72,95.3030014038086,1,5,0,0.953030014038086,0.46971138833384246,0.06306953642384094
0,3.49,149.992004394531,0,10,0,1.49992004394531,1.0166014182410665,1.8330695364238412
0,2.25,148.714996337891,0,10,0,1.48714996337891,1.0038313376746666,0.593069536423841
1,3.89,163.041000366211,1,7,1,1.6304100036621099,1.1470913779578664,2.233069536423841
1,1.65,79.556999206543,1,8,1,0.79556999206543,0.3122513663611865,-0.006930463576159118
1,3.21,69.8079986572266,1,6,1,0.698079986572266,0.2147613608680225,1.553069536423841
1,2.81,102.332000732422,1,12,1,1.0233200073242201,0.5400013816199767,1.153069536423841
0,2.12,79.4800033569336,1,8,0,0.7948000335693359,0.31148140786509243,0.4630695364238411
1,1.06,91.4410018920898,1,12,1,0.914410018920898,0.4310913932166545,-0.596930463576159
0,1.3,92.4899978637695,0,3,0,0.924899978637695,0.4415813529334515,-0.356930463576159
1,2.23,81.9759979248047,0,8,1,0.819759979248047,0.3364413535438035,0.573069536423841
0,2.2,74.511001586914,1,9,0,0.74511001586914,0.26179139016489655,0.5430695364238411
1,0.73,14.7119998931885,1,0,1,0.147119998931885,-0.3361986267723585,-0.926930463576159
1,1.78,29.1989994049072,0,5,1,0.291989994049072,-0.1913286316551715,0.123069536423841
0,7.79,16.9300003051758,0,0,0,0.169300003051758,-0.3140186226524855,6.133069536423841
1,4.84,14.6440000534058,1,0,1,0.146440000534058,-0.3368786251701855,3.183069536423841
0,3.9,30.2140007019043,1,0,0,0.302140007019043,-0.18117861868520052,2.2430695364238407
0,3.21,34.8199996948242,1,0,0,0.348199996948242,-0.1351186287560015,1.553069536423841
0,2.33,42.9720001220703,1,0,0,0.429720001220703,-0.053598624483540525,0.673069536423841
0,0.89,34.7569999694824,1,0,0,0.347569999694824,-0.1357486260094195,-0.766930463576159
1,2.37,17.3819999694824,0,0,1,0.173819999694824,-0.30949862600941946,0.7130695364238411
1,2.54,21.8880004882813,0,15,1,0.218880004882813,-0.2644386208214305,0.883069536423841
1,3.37,72.8450012207031,0,15,1,0.728450012207031,0.24513138650278748,1.713069536423841
1,2.56,48.9090003967285,1,7,1,0.489090003967285,0.005771378263041527,0.903069536423841
1,4.92,45.7610015869141,0,0,1,0.45761001586914096,-0.025708609835102536,3.263069536423841
1,4.96,53.765998840332,0,0,1,0.5376599884033201,0.05434136269907658,3.303069536423841
0,6.89,54.3919982910156,1,0,0,0.543919982910156,0.060601357205912476,5.233069536423841
1,2.38,41.9000015258789,0,0,1,0.419000015258789,-0.0643186104454545,0.7230695364238409
1,6.32,55.2529983520508,1,0,1,0.552529983520508,0.06921135781626447,4.6630695364238415
1,2.9,19.4080009460449,0,9,1,0.194080009460449,-0.2892386162437945,1.2430695364238409
1,5.2,23.2950000762939,0,0,1,0.23295000076293898,-0.2503686249413045,3.5430695364238414
1,1.05,16.4650001525879,1,0,1,0.16465000152587903,-0.3186686241783645,-0.606930463576159
1,1.09,17.5709991455078,1,10,1,0.17570999145507799,-0.3076086342491655,-0.566930463576159
